order_quantity,number_of_items,current_stock,reorder_level,shortage_quantity,supplier_lead_time,processing_time,shipping_time,fulfillment_days
53,3,97,46,0,7.5,1.23,4.29,5.82
13,3,175,129,0,30.0,2.14,3.38,5.59
9,6,92,45,0,5.6,1.57,3.54,5.44
14,7,10,108,4,24.4,1.63,3.45,32.83
33,6,127,85,0,22.7,1.58,3.61,5.3
13,8,76,31,0,6.0,1.82,3.81,5.83
11,2,141,73,0,16.4,1.17,6.47,7.84
14,2,142,69,0,13.1,1.04,3.39,4.56
5,1,2,82,3,17.7,1.28,3.54,27.47
24,11,38,37,0,7.7,2.06,1.09,3.48
3,3,78,70,0,13.1,0.96,6.31,7.41
11,3,0,40,11,8.3,1.22,3.62,16.93
33,4,105,49,0,7.0,0.97,3.15,4.36
22,7,107,59,0,11.4,1.54,2.94,4.63
28,1,3,65,25,14.9,1.53,6.07,27.94
16,4,11,60,5,14.3,1.56,6.59,25.25
47,9,63,75,0,16.9,1.93,2.21,4.23
38,5,0,46,38,7.9,1.88,1.0,13.67
25,6,10,82,15,22.6,1.78,6.42,33.39
38,9,73,62,0,11.3,1.62,3.86,5.79
32,5,5,53,27,6.8,1.57,6.62,16.25
11,2,0,81,11,16.3,1.43,3.71,25.29
5,4,189,57,0,10.6,1.46,3.35,5.15
24,5,58,40,0,7.8,1.22,1.85,3.2
27,5,10,49,17,8.7,1.66,4.84,17.22
44,8,34,53,10,10.7,1.91,1.05,15.25
7,1,0,38,7,5.3,1.13,3.11,11.65
7,2,184,95,0,20.5,0.98,3.2,4.37
25,5,7,63,18,13.8,1.64,2.82,22.11
15,5,7,38,8,11.3,1.3,3.25,18.45
3,3,175,59,0,9.7,0.96,1.25,2.5
23,6,98,79,0,17.3,1.42,1.38,2.94
3,3,128,89,0,21.1,1.93,6.13,8.18
7,7,29,29,0,6.6,1.41,2.94,4.48
56,7,150,48,0,11.3,1.39,1.3,2.74
85,3,30,53,55,12.7,1.68,3.46,20.57
6,2,3,69,3,17.2,1.5,2.67,26.66
12,4,0,62,12,14.7,1.46,3.47,22.28
17,3,0,50,17,13.1,1.39,1.61,18.86
82,7,187,76,0,10.8,1.59,3.84,5.69
11,2,130,55,0,6.3,0.95,2.91,4.1
11,2,0,60,11,11.6,1.08,5.93,22.77
66,7,0,51,66,9.9,1.78,4.06,17.22
12,1,67,59,0,6.5,1.3,1.0,2.61
31,7,104,104,0,21.1,1.57,6.0,7.64
4,2,82,48,0,11.2,1.06,2.81,4.16
14,2,251,69,0,14.5,1.02,3.31,4.6
4,2,103,50,0,10.0,1.0,1.14,2.2
6,1,1,41,5,7.3,0.98,6.17,16.75
35,1,83,66,0,15.0,0.73,3.37,4.25
16,1,128,89,0,21.8,1.05,2.93,4.04
12,6,159,77,0,17.1,1.47,4.19,5.74
8,1,2,65,6,13.3,1.0,3.58,23.62
13,8,152,66,0,9.9,1.35,1.94,3.46
22,8,50,51,0,12.3,1.96,5.51,7.62
40,5,199,77,0,14.7,1.21,3.32,4.85
2,2,1,40,1,9.6,1.01,3.95,15.99
8,3,0,69,8,14.7,1.33,1.16,19.06
19,2,122,63,0,10.2,1.2,1.5,2.88
15,2,0,41,15,4.9,1.09,3.47,11.55
24,5,43,41,0,7.4,1.18,1.0,2.39
21,3,142,56,0,10.4,1.21,3.47,4.93
12,4,1,74,11,11.6,1.21,1.31,16.26
10,1,92,66,0,16.3,0.87,3.43,4.41
13,2,8,66,5,12.6,1.16,3.18,18.11
46,5,76,48,0,5.7,1.19,2.92,4.23
9,3,0,63,9,14.7,1.18,1.13,23.03
16,2,96,68,0,9.7,1.06,3.26,4.43
19,4,78,61,0,6.3,1.3,6.27,7.9
67,8,93,78,0,14.7,1.62,3.25,5.22
13,2,6,81,7,15.7,1.11,3.55,21.45
39,2,14,41,25,11.9,1.19,1.59,18.72
50,7,33,48,17,12.9,1.83,3.26,21.62
16,6,7,57,9,11.7,1.67,1.94,19.33
14,9,98,60,0,14.5,1.6,1.33,3.05
12,8,145,59,0,10.3,1.35,3.25,4.74
13,4,20,15,0,4.7,1.15,4.0,5.4
35,3,2,50,33,7.5,1.33,3.56,14.67
20,7,234,44,0,8.0,1.44,4.92,6.6
20,2,102,46,0,9.7,1.05,2.3,3.42
6,3,2,72,4,10.2,1.45,2.22,14.99
7,4,119,81,0,20.1,0.94,1.54,2.63
113,6,124,39,0,11.1,1.56,3.42,5.28
14,3,78,66,0,12.9,1.02,2.5,3.78
8,8,0,57,8,10.5,1.51,3.43,17.23
60,7,61,56,0,11.7,1.42,5.53,7.19
21,2,198,84,0,12.8,1.09,5.86,7.19
28,7,242,77,0,17.1,1.34,3.17,4.71
15,5,167,84,0,16.9,1.09,1.37,2.79
12,7,6,43,6,6.2,1.82,1.59,11.08
14,2,188,59,0,8.1,1.22,3.67,5.15
5,1,82,48,0,9.7,0.96,3.47,4.5
15,4,76,62,0,16.3,1.0,6.05,7.33
21,5,5,67,16,12.3,1.62,2.7,18.24
87,7,165,56,0,10.2,1.65,5.96,7.72
18,6,105,49,0,6.7,1.36,1.59,3.16
2,2,239,62,0,15.0,1.45,3.46,4.97
15,1,154,81,0,17.5,0.96,4.17,5.21
194,3,24,28,170,7.6,2.23,3.38,15.89
36,6,50,33,0,5.6,1.73,1.0,2.99
8,5,1,48,7,10.8,1.69,3.5,17.51
28,4,7,60,21,10.9,1.55,5.74,19.75
8,3,288,78,0,19.7,1.24,2.72,4.25
5,5,124,34,0,8.7,1.22,5.86,7.33
12,1,51,40,0,8.1,0.85,2.16,3.35
18,7,11,52,7,8.0,1.95,3.33,15.32
3,2,95,43,0,6.9,1.05,3.99,7.41
6,2,44,46,0,10.3,1.26,1.82,3.42
17,5,65,78,0,15.4,1.44,4.57,6.15
11,7,159,86,0,15.7,1.76,1.7,3.65
23,8,86,51,0,7.0,1.35,3.53,5.01
6,1,3,50,3,16.6,1.07,1.54,22.25
31,5,125,58,0,11.2,1.29,1.63,3.01
6,5,0,35,6,5.2,1.54,1.38,11.13
72,6,41,46,31,14.6,1.48,3.27,22.84
4,2,242,61,0,17.0,0.93,1.71,2.85
6,4,58,56,0,8.9,1.06,3.22,4.59
24,7,234,57,0,11.1,1.49,1.0,2.79
74,7,187,53,0,10.1,1.77,1.0,3.02
22,2,83,50,0,11.5,1.29,2.24,3.77
27,5,199,63,0,10.0,1.44,3.36,4.96
17,7,12,46,5,12.0,1.68,3.85,19.23
7,4,38,26,0,4.7,1.23,1.19,2.69
11,4,5,45,6,8.7,1.59,1.9,13.74
6,4,97,38,0,10.5,1.56,6.18,8.0
5,3,87,56,0,13.9,1.28,6.9,8.5
24,7,42,46,0,4.7,1.71,6.59,8.4
6,3,4,66,2,17.1,1.46,3.83,24.29
22,3,0,63,22,11.1,1.4,1.24,17.05
5,5,3,79,2,16.5,1.77,1.0,20.61
21,3,8,59,13,12.7,1.27,1.44,18.89
11,6,131,67,0,19.0,1.28,3.51,4.91
58,3,28,62,30,13.0,2.01,3.32,20.27
22,2,70,17,0,5.8,0.93,1.82,3.06
50,8,92,60,0,14.2,1.84,1.53,3.54
8,2,54,60,0,11.6,1.08,6.0,7.27
17,4,64,56,0,8.5,1.12,2.19,6.51
7,4,78,56,0,11.8,0.95,1.55,2.8
11,4,186,56,0,13.2,1.03,1.0,2.18
13,4,126,52,0,12.1,1.28,3.96,5.46
9,6,47,35,0,6.2,1.38,1.59,3.03
6,2,2,90,4,19.8,1.67,3.38,27.86
5,3,60,72,0,15.1,1.38,3.07,4.69
2,2,51,55,0,10.9,1.39,6.57,8.08
6,6,0,57,6,9.7,1.58,2.26,16.12
29,3,0,81,29,19.2,1.29,3.2,27.84
4,1,148,45,0,12.0,1.01,3.63,4.72
5,2,86,29,0,6.4,1.15,3.7,5.18
82,6,204,88,0,19.3,1.42,2.72,4.38
9,8,6,35,3,9.1,1.88,3.48,17.05
22,4,31,36,0,6.3,1.39,5.22,6.77
29,1,0,58,29,12.1,1.28,1.49,17.42
30,4,41,36,0,8.3,1.39,7.02,8.53
4,1,0,37,4,10.4,1.19,1.0,13.85
13,5,6,50,7,12.9,1.31,2.34,20.76
4,2,14,15,0,3.9,1.33,2.3,3.93
149,7,123,63,26,11.5,1.73,3.5,18.27
4,4,307,80,0,17.4,0.79,3.73,4.74
6,2,28,33,0,6.5,1.26,1.37,2.68
6,1,3,20,3,4.4,1.22,5.8,13.09
4,4,0,81,4,15.3,1.23,6.09,26.59
56,5,61,61,0,11.3,1.54,3.15,4.96
146,8,43,57,103,13.6,2.3,1.71,20.28
11,3,117,61,0,9.2,1.25,3.52,4.99
5,3,52,60,0,12.0,1.34,3.02,4.63
2,2,133,85,0,19.4,1.05,1.82,2.96
13,3,5,53,8,13.7,1.45,1.83,20.26
12,7,140,27,0,6.8,1.4,4.01,5.75
9,1,49,58,0,16.8,1.16,5.78,7.19
20,5,145,75,0,10.6,1.47,1.96,3.61
23,3,54,27,0,4.8,1.4,4.48,5.97
22,6,17,46,5,7.8,1.74,6.01,18.61
12,7,94,47,0,7.1,1.65,3.55,5.5
6,2,64,53,0,10.4,0.99,3.81,5.06
30,6,72,73,0,17.0,1.85,2.53,4.59
17,4,0,66,17,15.0,1.4,5.39,24.61
37,1,222,52,0,8.4,1.17,3.25,7.57
33,2,131,52,0,13.1,1.1,1.35,2.53
5,2,3,44,2,8.9,1.17,1.55,13.88
5,3,3,28,2,9.7,1.42,3.62,17.83
8,6,66,41,0,12.4,1.11,2.88,4.19
6,2,38,28,0,6.5,0.94,2.02,3.22
32,9,315,61,0,10.0,1.66,3.65,5.43
23,8,0,50,23,10.1,2.21,6.03,20.34
44,4,6,53,38,8.0,1.59,3.72,16.43
23,5,10,65,13,13.0,1.71,3.22,19.61
20,5,148,65,0,13.1,1.42,1.39,2.99
48,6,52,34,0,7.4,1.54,3.01,4.9
25,6,9,42,16,6.5,1.44,1.0,10.74
17,8,234,56,0,10.6,1.6,3.39,5.28
62,4,7,67,55,7.7,1.78,6.78,17.9
18,2,57,46,0,9.2,1.02,3.24,4.58
13,2,81,40,0,3.9,0.95,2.8,4.05
8,4,46,51,0,10.0,0.97,1.75,2.85
31,8,68,43,0,9.4,1.72,3.28,5.16
50,4,110,50,0,6.6,1.19,3.7,5.01
16,3,184,86,0,14.6,0.99,3.8,5.06
53,2,58,52,0,9.3,1.24,3.27,4.59
3,3,76,49,0,11.2,0.78,3.69,4.7
16,6,0,70,16,14.3,1.72,3.48,23.11
16,8,129,66,0,13.4,1.35,1.0,2.6
9,2,189,61,0,6.0,0.99,5.76,6.93
141,4,151,64,0,11.4,1.54,3.13,4.83
15,4,58,36,0,8.0,1.04,5.32,6.46
11,5,372,85,0,16.4,1.32,3.12,4.71
17,2,8,96,9,21.3,1.13,3.8,31.24
3,1,117,85,0,17.3,0.77,1.51,2.48
8,4,143,71,0,14.5,1.65,2.66,4.59
40,4,0,63,40,10.4,1.31,3.0,16.88
9,1,3,72,6,15.0,0.97,3.51,23.28
8,4,5,35,3,5.4,1.29,3.5,11.81
53,4,192,48,0,8.3,1.37,3.36,4.84
55,8,225,61,0,13.1,1.39,3.84,5.58
26,9,244,55,0,9.9,2.02,1.67,3.89
11,5,102,43,0,7.0,1.48,3.24,5.0
13,1,60,58,0,13.0,0.9,3.2,4.36
8,3,0,78,8,18.8,1.29,3.41,26.27
7,5,353,78,0,18.1,1.16,1.0,2.24
6,4,86,29,0,8.4,1.11,1.63,2.99
9,2,159,95,0,20.3,0.92,5.43,6.46
6,2,2,52,4,9.0,1.33,2.04,14.08
4,4,104,51,0,11.5,1.49,5.23,7.03
20,9,244,77,0,16.0,1.58,1.67,3.56
20,13,161,30,0,4.6,1.83,2.6,4.76
76,9,174,51,0,11.2,1.79,3.21,5.14
9,6,3,48,6,7.6,1.72,3.68,15.41
21,1,120,64,0,9.4,0.84,1.91,2.83
22,6,155,74,0,16.0,1.59,6.39,8.27
13,7,146,41,0,9.0,1.46,6.31,7.9
32,3,21,50,11,10.4,1.77,3.86,17.89
33,4,65,63,0,10.7,1.38,1.9,3.56
22,7,339,69,0,14.1,1.26,3.25,4.59
13,1,6,80,7,15.6,0.79,3.33,25.86
12,5,65,63,0,12.1,1.25,6.3,7.82
5,5,112,57,0,9.3,1.05,3.99,5.26
8,1,170,78,0,11.7,0.76,3.42,4.47
9,3,49,36,0,9.1,1.11,3.25,4.52
6,6,163,111,0,21.0,1.21,3.23,4.59
24,4,18,63,6,10.5,1.32,1.12,15.04
48,4,182,101,0,17.1,1.35,3.7,5.33
7,7,191,65,0,17.2,1.31,2.0,3.39
21,3,0,63,21,12.2,1.2,6.21,21.11
6,6,0,63,6,12.8,1.55,3.48,21.46
12,5,0,70,12,12.8,1.42,2.35,19.34
9,6,122,69,0,13.8,1.29,5.99,7.51
28,5,50,45,0,6.8,1.25,6.62,8.13
9,4,141,109,0,25.3,1.22,3.01,4.51
41,8,143,56,0,11.7,1.89,6.09,8.12
13,5,71,75,0,18.8,1.76,1.05,3.08
9,5,103,62,0,11.8,1.5,3.08,8.7
5,5,97,54,0,12.1,1.27,3.13,4.69
21,3,80,46,0,8.5,1.07,3.53,4.67
37,4,129,34,0,9.0,1.4,3.29,4.88
21,2,96,37,0,5.1,0.86,2.57,3.72
123,8,263,85,0,23.1,1.86,3.3,5.32
60,4,40,75,20,17.4,1.38,3.22,25.85
12,6,34,36,0,8.5,1.45,1.0,2.53
12,7,134,56,0,11.3,1.28,6.2,7.76
25,2,122,73,0,13.9,0.72,3.8,4.79
8,3,68,36,0,7.0,1.22,3.78,5.26
47,4,66,37,0,8.2,1.3,2.27,3.78
23,9,11,62,12,10.7,1.68,1.0,16.5
21,2,177,91,0,19.3,1.17,3.01,4.37
31,6,95,51,0,8.4,1.42,3.48,5.24
78,10,0,60,78,14.1,2.24,3.45,23.35
19,6,147,86,0,22.6,1.51,6.06,7.87
15,8,5,73,10,17.5,1.55,3.88,28.15
64,5,0,41,64,6.7,1.74,5.88,16.71
39,7,31,32,8,9.1,1.89,3.96,16.7
12,6,112,44,0,10.7,1.59,3.15,4.96
17,6,182,58,0,8.0,1.49,3.27,5.11
20,5,191,39,0,5.2,1.63,5.5,7.47
23,3,0,84,23,16.2,1.46,1.0,20.91
5,3,2,51,3,6.5,1.11,2.71,12.56
4,4,1,44,3,8.5,1.38,3.9,16.25
7,6,54,58,0,12.7,1.36,4.0,9.84
7,3,286,65,0,11.0,1.31,5.42,6.86
9,3,124,53,0,7.9,0.96,3.92,4.94
29,6,118,95,0,20.3,1.71,1.0,2.85
14,6,0,43,14,7.2,1.48,5.54,15.58
20,2,80,70,0,15.2,1.0,1.29,2.41
5,3,160,61,0,13.7,0.98,3.97,5.21
11,2,142,64,0,14.0,0.87,4.31,5.45
28,6,25,32,3,5.8,1.51,5.79,14.8
28,7,53,54,0,10.8,1.7,3.47,5.44
9,6,77,57,0,12.2,1.31,3.97,5.6
19,3,15,57,4,13.0,1.38,2.51,18.94
119,4,66,61,53,10.2,1.69,4.03,18.62
16,5,69,51,0,14.1,1.2,1.0,2.35
9,2,2,57,7,10.5,1.14,3.89,18.02
14,6,49,36,0,7.8,1.73,1.21,3.05
18,1,0,37,18,8.0,1.35,4.13,15.01
14,3,0,55,14,13.3,1.24,3.78,22.09
16,2,9,51,7,8.1,1.48,3.04,15.0
4,3,47,44,0,14.6,0.98,4.0,5.12
7,2,3,48,4,8.1,1.31,3.74,14.86
14,2,107,43,0,6.9,0.92,3.68,4.87
14,2,1,85,13,23.3,1.0,1.51,30.29
10,5,125,81,0,18.6,1.33,5.76,7.22
14,5,60,45,0,11.5,1.26,1.78,3.38
17,2,10,48,7,9.0,1.34,4.49,16.59
37,4,111,55,0,14.7,1.03,2.36,3.62
15,5,107,123,0,25.7,1.77,3.42,5.37
24,4,0,59,24,9.4,1.42,2.55,14.61
10,2,425,95,0,22.8,0.77,1.25,2.11
28,3,10,39,18,9.0,1.51,3.57,15.42
23,10,16,37,7,6.2,2.25,6.13,16.95
36,6,130,54,0,11.3,1.39,1.9,3.4
31,4,9,41,22,5.8,1.41,1.83,11.6
28,4,143,70,0,14.4,1.4,3.83,5.53
15,6,0,44,15,6.7,1.46,3.21,14.82
21,5,184,67,0,13.5,1.6,3.26,4.92
43,5,85,69,0,15.8,1.2,3.01,4.32
9,3,1,93,8,21.8,1.32,3.62,30.41
9,8,100,33,0,6.2,1.52,1.89,3.59
19,5,79,37,0,8.5,1.12,1.98,3.21
24,4,90,69,0,9.6,1.04,2.37,3.72
8,6,66,68,0,13.8,1.76,3.71,5.8
15,6,129,72,0,10.5,1.48,3.03,4.65
15,6,9,41,6,7.3,1.51,3.77,13.66
2,2,100,73,0,9.0,0.95,1.03,2.04
13,7,73,60,0,12.1,1.51,3.83,5.59
14,5,122,62,0,9.4,1.45,3.21,4.87
14,1,0,86,14,20.4,1.52,3.22,27.51
59,11,157,63,0,12.9,1.95,3.86,5.96
6,2,3,42,3,7.3,1.26,3.25,12.73
8,2,70,50,0,10.9,1.03,1.93,3.17
2,2,114,75,0,14.2,0.7,3.83,4.87
11,6,0,60,11,12.5,1.73,3.45,20.36
12,5,2,58,10,9.2,1.62,3.3,16.55
10,1,1,62,9,10.2,1.35,4.07,17.9
45,7,10,69,35,10.8,1.7,3.87,18.78
36,12,135,77,0,16.5,1.82,4.24,6.14
18,7,102,51,0,14.4,1.35,2.72,4.32
12,5,42,36,0,6.1,1.11,3.37,4.66
41,7,22,84,19,20.0,1.97,3.3,28.57
16,5,118,93,0,22.8,1.31,3.73,5.37
8,1,4,64,4,9.5,0.92,1.07,15.55
4,1,1,75,3,13.5,1.34,3.14,20.97
11,10,147,115,0,30.0,2.3,1.52,4.14
32,6,91,80,0,11.1,1.43,2.66,4.33
128,7,0,55,128,12.1,1.84,1.0,16.97
17,3,0,65,17,14.8,1.27,3.45,23.41
8,1,121,69,0,18.8,0.96,4.69,5.71
6,5,3,22,3,5.5,1.5,3.55,11.94
27,6,1,43,26,11.0,1.44,1.33,17.1
3,3,271,90,0,18.8,1.72,3.69,8.52
27,6,13,75,14,15.0,1.62,6.26,27.11
34,7,121,53,0,13.0,1.18,1.44,2.76
24,5,132,60,0,12.1,1.3,1.2,2.65
13,5,8,87,5,18.4,1.43,2.79,26.52
27,3,48,45,0,14.2,1.32,3.91,5.58
19,3,193,108,0,22.0,1.25,1.29,2.88
8,8,5,64,3,10.4,1.75,3.71,19.34
87,9,24,44,63,4.9,2.24,3.98,13.31
12,1,396,88,0,17.4,0.69,1.36,2.39
33,3,22,32,11,10.0,1.42,2.84,16.57
2,2,116,54,0,11.4,0.81,1.4,2.52
52,2,202,72,0,12.4,1.22,5.93,7.28
62,3,42,49,20,9.1,1.46,6.22,18.12
17,1,72,49,0,6.7,1.07,3.24,4.62
27,7,206,89,0,16.9,1.5,3.22,5.05
27,5,38,40,0,4.0,1.54,5.83,7.68
9,6,89,101,0,26.1,1.58,3.67,5.33
27,4,82,63,0,11.6,1.21,1.9,3.2
8,4,61,19,0,4.9,1.13,2.55,3.91
10,7,5,83,5,18.0,1.8,4.37,26.84
45,3,20,45,25,5.5,1.7,5.94,15.57
40,3,120,50,0,8.9,1.17,3.18,4.46
9,2,2,106,7,23.1,1.79,1.22,31.75
8,5,102,67,0,13.8,1.48,2.91,4.46
9,1,0,63,9,12.9,1.37,1.56,17.98
32,4,0,82,32,13.7,1.57,1.05,20.2
7,3,2,35,5,7.8,1.25,3.0,14.8
23,6,0,49,23,4.6,1.65,3.03,10.7
32,8,189,78,0,14.0,1.22,3.9,5.3
15,3,160,71,0,13.2,1.31,1.46,2.85
41,3,270,50,0,10.7,1.26,1.0,2.35
13,3,2,88,11,20.1,1.42,3.9,28.97
14,2,59,63,0,15.8,1.4,4.04,5.67
7,4,60,37,0,7.0,1.31,5.79,7.44
41,5,23,52,18,9.7,1.7,3.15,18.95
8,3,175,40,0,8.9,1.14,3.11,4.32
23,4,100,43,0,7.9,1.21,1.62,2.92
15,5,83,70,0,19.0,1.25,1.91,3.3
6,2,74,57,0,9.6,0.89,3.58,4.52
10,1,192,87,0,15.9,1.11,2.89,4.29
57,5,0,87,57,14.1,1.7,1.98,20.97
20,10,12,32,8,7.0,2.17,3.48,14.78
7,5,334,72,0,19.0,1.14,3.41,4.85
22,6,65,55,0,11.1,1.37,1.69,3.27
14,11,164,59,0,9.6,1.69,1.97,3.75
368,7,307,39,61,6.3,2.79,2.99,14.46
21,10,92,57,0,8.1,1.5,2.9,4.69
12,3,245,50,0,7.4,1.16,1.48,2.9
59,7,18,22,41,5.8,2.04,3.48,13.39
3,3,238,66,0,13.7,1.05,3.91,5.24
18,4,87,33,0,7.5,0.98,2.07,3.26
99,8,135,54,0,11.9,1.89,3.27,5.41
15,5,76,75,0,18.1,1.29,1.65,3.28
3,3,0,77,3,15.1,1.43,3.71,26.59
12,6,1,61,11,12.6,1.53,1.75,17.83
61,5,150,32,0,5.0,1.11,1.0,2.19
23,4,131,61,0,5.8,1.49,3.73,5.44
8,6,0,40,8,8.7,1.65,3.13,16.7
9,3,255,66,0,13.0,0.9,3.76,4.87
10,3,119,52,0,7.5,1.24,5.48,6.92
23,4,93,46,0,7.4,1.05,3.53,4.79
55,9,41,69,14,17.7,2.01,3.36,26.39
42,5,22,44,20,10.2,1.86,2.46,17.86
25,1,59,46,0,5.9,0.75,1.1,2.08
5,3,0,74,5,13.2,1.21,5.56,22.69
5,3,1,42,4,6.6,1.34,4.16,14.1
27,2,12,50,15,13.0,1.21,3.88,21.09
5,3,98,52,0,9.5,1.02,3.61,4.92
13,4,158,73,0,11.4,1.18,1.27,2.63
22,5,164,34,0,7.3,1.57,2.96,4.6
6,3,72,48,0,9.3,0.87,3.29,4.38
7,3,175,50,0,8.7,1.07,5.74,7.05
15,7,3,56,12,7.6,2.03,3.16,15.95
26,7,102,46,0,9.4,1.53,5.75,7.37
43,5,100,42,0,5.0,1.07,3.23,4.35
28,5,164,82,0,14.7,1.38,1.91,3.45
18,1,5,52,13,14.4,1.19,2.85,23.45
8,3,1,39,7,9.6,1.57,1.66,15.57
6,3,115,51,0,9.7,1.38,1.6,3.03
10,4,55,61,0,9.3,1.51,3.45,5.16
24,5,10,71,14,14.7,1.6,3.78,21.68
22,5,79,59,0,8.6,1.06,3.67,4.96
2,2,119,56,0,16.2,0.83,3.53,4.57
8,4,50,45,0,6.4,0.91,6.48,7.52
49,3,37,44,12,16.2,1.59,2.38,22.23
18,4,55,49,0,4.6,1.24,4.47,5.77
5,4,1,62,4,9.1,1.37,4.01,15.97
137,9,0,65,137,14.8,2.52,4.26,26.33
16,6,74,49,0,15.9,1.38,3.09,4.52
23,7,0,40,23,6.5,1.82,1.52,12.01
24,2,124,75,0,13.3,1.21,1.63,3.06
12,2,117,66,0,12.7,1.36,1.32,2.82
9,2,131,83,0,13.7,0.9,3.57,4.68
111,4,0,109,111,28.5,2.12,3.61,37.27
41,3,18,137,23,30.0,1.64,2.95,44.61
34,4,81,58,0,18.0,1.73,6.32,8.23
28,7,0,38,28,7.5,1.95,3.78,16.25
7,2,0,37,7,8.9,1.41,5.68,18.12
52,12,173,66,0,11.6,2.13,2.9,5.28
8,6,4,38,4,9.1,1.47,3.55,16.82
21,10,82,55,0,7.5,1.81,3.12,5.07
4,3,0,79,4,16.0,1.04,6.12,26.57
3,2,1,43,2,6.4,1.16,3.14,12.39
22,4,123,35,0,4.7,1.22,2.17,3.72
8,3,83,57,0,14.4,1.4,3.19,4.68
3,3,1,73,2,14.2,1.1,3.1,20.7
27,6,17,35,10,5.9,1.91,6.01,15.88
111,10,171,47,0,5.8,2.03,1.0,3.28
57,9,92,70,0,10.5,1.68,1.11,2.9
13,3,99,56,0,12.0,1.0,1.0,2.17
17,6,2,64,15,9.3,1.49,3.6,15.85
37,10,125,50,0,8.5,2.06,6.42,8.79
45,5,134,60,0,10.2,1.63,5.81,7.61
12,4,57,52,0,13.9,1.2,6.56,8.02
17,2,172,33,0,5.9,1.03,5.62,6.97
22,5,3,50,19,11.2,1.56,3.29,18.24
27,7,14,58,13,7.5,1.61,3.9,14.34
15,2,5,103,10,26.7,1.56,3.82,36.4
15,2,1,64,14,11.5,1.33,3.71,18.87
57,6,2,83,55,19.6,1.73,6.5,35.48
49,5,156,61,0,13.6,1.2,1.48,3.01
25,5,170,80,0,22.9,1.16,3.64,5.06
77,6,152,35,0,10.3,1.67,3.19,5.07
12,6,69,53,0,10.9,1.23,6.87,8.23
71,7,13,49,58,9.7,1.56,5.8,19.73
27,1,0,38,27,7.9,1.1,5.9,17.22
312,9,373,42,0,6.1,2.69,3.59,6.55
6,3,110,79,0,12.0,1.03,6.3,7.39
9,6,103,86,0,15.7,1.04,6.3,7.66
24,8,96,53,0,10.1,1.86,1.0,3.12
24,5,160,49,0,8.7,1.33,6.8,8.27
95,5,23,89,72,19.3,1.76,4.22,28.21
9,4,7,45,2,6.9,1.49,4.06,13.53
37,5,0,61,37,10.7,1.66,3.57,17.9
47,7,336,70,0,14.5,1.24,4.06,5.44
31,4,52,46,0,7.5,1.53,3.62,5.33
7,3,83,49,0,10.8,0.74,3.61,4.63
58,6,406,75,0,16.0,1.53,3.81,5.53
50,6,56,22,0,7.4,1.63,3.74,5.45
28,5,4,67,24,13.7,1.37,1.96,18.96
20,6,8,17,12,5.5,1.44,2.53,11.39
20,4,92,55,0,10.0,1.33,3.46,4.85
15,5,73,66,0,17.2,1.18,5.45,6.87
29,3,377,78,0,14.0,1.05,3.92,5.26
17,3,1,78,16,17.6,1.22,5.59,27.44
8,3,37,35,0,4.4,1.16,3.37,4.64
6,3,0,57,6,10.1,1.51,3.92,18.78
8,2,34,36,0,7.7,1.3,2.09,3.56
20,6,1,65,19,10.4,1.49,3.9,19.47
16,4,0,80,16,16.3,1.75,3.84,25.29
20,2,102,80,0,20.4,1.13,2.97,4.21
26,4,243,89,0,24.8,1.22,5.54,6.81
9,1,6,44,3,8.8,1.55,5.4,17.42
62,3,10,36,52,5.3,1.73,3.02,13.25
13,2,3,25,10,4.8,1.18,1.57,9.33
11,6,117,36,0,6.4,1.23,6.45,7.85
25,11,61,64,0,15.6,2.04,1.95,4.07
3,3,231,59,0,12.9,1.77,2.67,4.49
8,2,0,84,8,20.5,0.96,3.48,27.53
40,10,162,67,0,13.3,1.64,3.38,5.36
3,3,45,53,0,10.3,1.33,2.46,3.91
45,4,23,52,22,8.8,1.27,6.37,21.24
64,4,170,84,0,19.1,1.26,3.86,5.25
12,4,9,32,3,4.3,0.93,3.23,9.62
21,3,12,48,9,6.5,1.37,3.36,12.52
45,7,33,38,12,14.2,1.81,3.57,23.8
11,3,97,46,0,9.1,1.02,3.69,4.95
36,3,125,63,0,15.3,1.29,3.21,4.73
9,3,154,68,0,14.6,1.37,3.11,4.6
11,4,102,58,0,13.9,1.3,3.01,4.48
8,1,140,69,0,13.6,0.7,4.17,4.94
22,9,120,78,0,16.0,1.71,6.55,8.38
47,6,4,57,43,16.0,1.9,5.51,32.56
14,7,107,57,0,10.8,1.32,5.6,7.1
5,4,0,38,5,9.7,1.53,5.52,19.05
6,3,1,65,5,12.5,1.63,2.83,18.88
23,7,121,73,0,18.0,1.47,6.88,8.54
86,6,264,37,0,7.7,1.52,3.17,4.76
23,3,0,35,23,10.0,0.86,1.84,14.88
12,5,105,47,0,8.6,1.67,5.85,7.65
33,5,0,31,33,7.2,1.56,1.4,14.02
13,4,3,34,10,8.9,1.35,3.37,14.79
12,5,96,42,0,6.2,1.28,6.17,7.67
7,2,0,49,7,5.9,1.39,3.42,12.46
58,1,120,93,0,21.5,1.22,3.84,5.17
2,2,0,28,2,6.9,1.11,2.02,11.72
34,4,145,63,0,13.9,1.34,3.22,4.75
11,5,7,106,4,24.8,1.3,3.59,31.14
11,4,0,74,11,17.3,1.37,2.76,23.22
